P_SEQ,M_SEQ,M_NAME,A_SEQ,A_NAME,A_UNIT,A_PRICE,P_YEAR_MONTH,ADD_COL,M_TYPE_CODE,M_TYPE_NAME,M_GU_CODE,M_GU_NAME
314155,127,남성시장,266,"고등어(생물,국산)",1마리(30cm),3000,Jun-12,국산생물,1,전통시장,590000,동작구
314156,134,신원시장,305,"사과(부사, 300g)",1개,4000,Jun-12,충북부사(대),1,전통시장,620000,관악구
314157,134,신원시장,306,"배(신고, 600g)",1개,4000,Jun-12,천안신고배,1,전통시장,620000,관악구
314158,134,신원시장,307,배추(2.5~3kg),1포기,2666,Jun-12,"국산햇배추1망8,000원",1,전통시장,620000,관악구
314159,134,신원시장,308,무(1kg),1개,1500,Jun-12,햇무우,1,전통시장,620000,관악구
314160,134,신원시장,272,양파(작은망),1망,2500,Jun-12,무안(중망),1,전통시장,620000,관악구
314161,134,신원시장,310,상추(100g),100g,500,Jun-12,"국산 400g2,000원",1,전통시장,620000,관악구
314162,134,신원시장,311,오이(다다기),1개,333,Jun-12,"국산3개1,000원",1,전통시장,620000,관악구
314163,134,신원시장,312,애호박,1개,500,Jun-12,"웰빙애호박2개1,000원",1,전통시장,620000,관악구
314164,134,신원시장,82,"쇠고기(육우,불고기)",600g(1+등급),20000,Jun-12,음성농협,1,전통시장,620000,관악구
314165,134,신원시장,52,돼지고기(삼겹살),600g,14000,Jun-12,음성농협,1,전통시장,620000,관악구
